id;airtable_id;название;бренд;линейка;вкус;тип;формат_пакетов;крепость;категория_крепости;количество_пакетов;вес_нетто;страна;описание;фото_url;цена_безнал;цена_нал;закупочная_цена;активен;created_at;updated_at;тип_эффекта;тип_аромки;насыщенность_аромки;отдаёт_никотином;цвет_пакетов;влажность;текучесть;тип_материал;код_товара;аналоги_коды;популярность;рейтинг;категория
508;reciRH4tIudFAHAwk;ТРИНАШКА BY ICEBURN Лесные ягоды;ТРИНАШКА;BY ICEBURN;Лесные ягоды;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;;Слегка увлажнённый;Течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
509;recutMvRuyDCDSDbD;ТРИНАШКА BY ICEBURN Ментол;ТРИНАШКА;BY ICEBURN;Ментол;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Слегка увлажнённый;Не течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
510;recyo36iZGV1fjzv4;ТРИНАШКА BY ICEBURN Клубника - банан - кококс;ТРИНАШКА;BY ICEBURN;Клубника - банан - кококс;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Слегка увлажнённый;Не течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
511;reckeILPaRtej4T63;ТРИНАШКА BY ICEBURN Клубника - киви;ТРИНАШКА;BY ICEBURN;Клубника - киви;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Слегка увлажнённый;Не течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
512;recbsEOqqa3ziFxWG;ТРИНАШКА BY ICEBURN Вишня - черная смородина;ТРИНАШКА;BY ICEBURN;Вишня - черная смородина;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;;Слегка увлажнённый;Не течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
513;rectq9obXOvzPDAif;ТРИНАШКА BY ICEBURN Кактус - киви;ТРИНАШКА;BY ICEBURN;Кактус - киви;;Слим;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;185.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;;Слегка увлажнённый;Не течёт;Целлюлоза;ТРИНАШКА_BYICEBURN;DLTA_150, ARQA_PREMIUM120, FEDRS ORIGINAL_SERIES10, ICEBURN_DOUBLEEXTREME, MAD _CLASSIC, GUCCI_150;0;0.0;Снюс
514;rec2IZyAOUdz7InOO;ISTERIKA 150 Доктор Пеппер;ISTERIKA;150;Доктор Пеппер;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Терпкая;True;;Увлажнённый;Течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
515;rec9nnz6Eqo0BG6FZ;ISTERIKA 150 Апельсин фреш;ISTERIKA;150;Апельсин фреш;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
516;rec730bZKHozoyEpa;ISTERIKA 150 Арбузный смузи;ISTERIKA;150;Арбузный смузи;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Сладкая;False;;Увлажнённый;Течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
517;recH4WPmCPXR79shi;ISTERIKA 150 Жвачка;ISTERIKA;150;Жвачка;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Жвачки;Сладкая;False;;Липкий;Не течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
518;recrJe8yJZlqmleXY;ISTERIKA 150 Банана;ISTERIKA;150;Банана;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
519;reciw2BFmj7mZFwrR;ISTERIKA 150 Изумрудный виноград;ISTERIKA;150;Изумрудный виноград;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Сладкая;False;;Увлажнённый;Течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
520;rec9klr85IwTCB5pw;ISTERIKA 150 Кислая вишня;ISTERIKA;150;Кислая вишня;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Терпкая;True;;Увлажнённый;Не течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
521;recI09hj8525mzcJQ;ISTERIKA 150 Медовая дыня;ISTERIKA;150;Медовая дыня;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
522;recvNNzr0df1HohCG;ISTERIKA 150 Мята;ISTERIKA;150;Мята;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Освежающая;True;;Увлажнённый;Не течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
523;recaKJXw8uYYN5hh6;ISTERIKA 150 Спрайт со льдом;ISTERIKA;150;Спрайт со льдом;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
524;recQVjQ9d3mwMiypX;ISTERIKA 150 Тропические фрукты;ISTERIKA;150;Тропические фрукты;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;True;;Увлажнённый;Течёт;Целлюлоза;ISTERIKA_150;KASTA_PHOBIA, ШОК_150, ШОК_X201, ШОК_SHTORM200, DRYMOST_ARMAGEDON, PODONKI_HARD;0;0.0;Снюс
525;recWj6qb1OOYFAuNd;ISTERIKA 205 Кислый скитлз;ISTERIKA;205;Кислый скитлз;;Слим;205;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Десерты;Терпкая;True;;Липкий;Не течёт;Целлюлоза;ISTERIKA_205;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_ARMAGEDON, NICTECH_105;0;0.0;Снюс
526;recKDPuKzdovkEhNo;ISTERIKA 205 Фрутелла;ISTERIKA;205;Фрутелла;;Слим;205;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Десерты;Сладкая;True;;Влажный;Не течёт;Целлюлоза;ISTERIKA_205;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_ARMAGEDON, NICTECH_105;0;0.0;Снюс
527;recp5zJfQLc9JHmr1;ISTERIKA 205 Малина смородина;ISTERIKA;205;Малина смородина;;Слим;205;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Терпкая;True;;Влажный;Течёт;Целлюлоза;ISTERIKA_205;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_ARMAGEDON, NICTECH_105;0;0.0;Снюс
528;rec7gwGPphZsS1LCh;ISTERIKA 205 Ледяная мята;ISTERIKA;205;Ледяная мята;;Слим;205;Очень крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Освежающая;True;;Липкий;Не течёт;Целлюлоза;ISTERIKA_205;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_ARMAGEDON, NICTECH_105;0;0.0;Снюс
529;recayxSEd3gRIfhRw;ISTERIKA 205 Клубничный коктейль;ISTERIKA;205;Клубничный коктейль;;Слим;205;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Сладкая;True;;Влажный;Течёт;Целлюлоза;ISTERIKA_205;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_ARMAGEDON, NICTECH_105;0;0.0;Снюс
530;rechyCwkrlMzPbqfr;ISTERIKA 205 Энергетик киви;ISTERIKA;205;Энергетик киви;;Слим;205;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Терпкая;True;;Влажный;Не течёт;Целлюлоза;ISTERIKA_205;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_ARMAGEDON, NICTECH_105;0;0.0;Снюс
531;recTfcwBSNIaKtal2;PODONKI HARD Бабл гам;PODONKI;HARD;Бабл гам;;Слим;150;Крепкий;20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Жвачки;Сладкая;True;;Увлажнённый;Не течёт;Целлюлоза;PODONKI_HARD;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_150, DRYMOST_ARMAGEDON, ШОК_SHTORM200;0;0.0;Снюс
532;rec7Md5qaHeg9LQ8f;PODONKI HARD Малина;PODONKI;HARD;Малина;;Слим;150;Крепкий;20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Сладкая;True;;Влажный;Не течёт;Целлюлоза;PODONKI_HARD;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_150, DRYMOST_ARMAGEDON, ШОК_SHTORM200;0;0.0;Снюс
533;recTLvii6NKtlI5fU;PODONKI HARD Банан;PODONKI;HARD;Банан;;Слим;150;Крепкий;20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;True;;Влажный;Не течёт;Целлюлоза;PODONKI_HARD;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_150, DRYMOST_ARMAGEDON, ШОК_SHTORM200;0;0.0;Снюс
534;recviWQDjjA6xel6J;PODONKI HARD Ментол;PODONKI;HARD;Ментол;;Слим;150;Крепкий;20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Освежающая;True;;Влажный;Не течёт;Целлюлоза;PODONKI_HARD;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_150, DRYMOST_ARMAGEDON, ШОК_SHTORM200;0;0.0;Снюс
535;rec55g2NU7d8T1BzL;PODONKI HARD Мята;PODONKI;HARD;Мята;;Слим;150;Крепкий;20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Сладкая;True;;Влажный;Не течёт;Целлюлоза;PODONKI_HARD;KASTA_ANIME, MAD_200, PODONKI_HARD, ШОК_150, ШОК_X201, DRYMOST_150, DRYMOST_ARMAGEDON, ШОК_SHTORM200;0;0.0;Снюс
536;rec83TtRwMueOLl9I;STALKER ST Ментол;STALKER;ST;Ментол;;Классический;45;Очень лёгкий;20;;;;;500.0;450.0;235.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Сухой;Не течёт;Целлюлоза;STALKER_ST;ARQA_LIGHT;0;0.0;Снюс
537;recWyNC1nIqh60KzW;STALKER ST Лайм;STALKER;ST;Лайм;;Классический;55;Лёгкий;20;;;;;500.0;450.0;235.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Сухой;Не течёт;Целлюлоза;STALKER_ST;FAFF_65, FEDRS ORIGINAL_SERIES5, ARQA _CLASSIC;0;0.0;Снюс
538;reczpXtWrV3ESXYwa;STALKER ST Люкс мята;STALKER;ST;Люкс мята;;Классический;65;Лёгкий;20;;;;;500.0;450.0;235.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Сухой;Не течёт;Целлюлоза;STALKER_ST;FAFF_65, FEDRS ORIGINAL_SERIES8, ARQA _CLASSIC;0;0.0;Снюс
539;recuyQ2Yg6mAFIMHk;STALKER ST Морозная мята;STALKER;ST;Морозная мята;;Классический;75;Очень лёгкий;20;;;;;500.0;450.0;235.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Сухой;Не течёт;Целлюлоза;STALKER_ST;FEDRS ORIGINAL_SERIES9, FAFF_75, ARQA _CLASSIC, ICEBURN_MODERN;0;0.0;Снюс
540;recE9ojzZMnpcuQX7;STALKER ST Королевская мята;STALKER;ST;Королевская мята;;Классический;120;Средне-крепкий (к крепкому);20;;;;;500.0;450.0;235.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Сухой;Не течёт;Целлюлоза;STALKER_ST;ТРИНАШКА_BYICEBURN, GUCCI_150, FEDRS ORIGINAL_SERIES9;0;0.0;Снюс
541;rec3nBa4mQd7GMqFs;ВАТКИ LOOP CLASSIC Мята;ВАТКИ LOOP;CLASSIC;Мята;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
542;recsHftnKZqyWzYYN;ВАТКИ LOOP CLASSIC Яблоко;ВАТКИ LOOP;CLASSIC;Яблоко;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
543;rec7ci5YDlMZsCZKC;ВАТКИ LOOP CLASSIC Персик;ВАТКИ LOOP;CLASSIC;Персик;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
544;rec6Hh9eCvs6g5DMc;ВАТКИ LOOP CLASSIC Арбуз;ВАТКИ LOOP;CLASSIC;Арбуз;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
545;recXAGFBp3mhjDReN;ВАТКИ LOOP CLASSIC Вишня;ВАТКИ LOOP;CLASSIC;Вишня;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
546;recXBikeAgesh3Fv8;ВАТКИ LOOP CLASSIC Клубника;ВАТКИ LOOP;CLASSIC;Клубника;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
547;rec2ah4DCTdIw0Y20;ВАТКИ LOOP CLASSIC Ежевика;ВАТКИ LOOP;CLASSIC;Ежевика;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
548;rec0zWLajaGbr3XIz;ВАТКИ LOOP CLASSIC Черника;ВАТКИ LOOP;CLASSIC;Черника;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
549;reclnal3yyOIGB4s8;ВАТКИ LOOP CLASSIC Жвачка;ВАТКИ LOOP;CLASSIC;Жвачка;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
550;recPHINYOUtaZ2YVL;ВАТКИ LOOP CLASSIC Виноград;ВАТКИ LOOP;CLASSIC;Виноград;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
551;recDiuh7OjeFeq6T1;ВАТКИ LOOP CLASSIC Энергетик;ВАТКИ LOOP;CLASSIC;Энергетик;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_CLASSIC;ARQA_LIGHT;0;0.0;Снюс
552;recFJwVNaQGqQln9e;ВАТКИ LOOP ULTIMA Мята;ВАТКИ LOOP;ULTIMA;Мята;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_ULTIMA;ARQA_LIGHT;0;0.0;Снюс
553;recMh1PbFBBqh0jaQ;ВАТКИ LOOP ULTIMA Кактус;ВАТКИ LOOP;ULTIMA;Кактус;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Цветы;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_ULTIMA;ARQA_LIGHT;0;0.0;Снюс
554;rectACgfsLGB3uquk;ВАТКИ LOOP ULTIMA Кокос;ВАТКИ LOOP;ULTIMA;Кокос;;Мини-слим;11;Средне-лёгкий;55;;;;;450.0;400.0;175.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;Белые;Увлажнённый;Течёт;Ватки;ВАТКИ LOOP_ULTIMA;ARQA_LIGHT;0;0.0;Снюс
